layer,head,accuracy
27,3,0.581657280772325
27,4,0.5148833467417538
27,5,0.5293644408688657
27,6,0.5140788415124699
27,7,0.5655671761866452
27,8,0.7819790828640386
27,9,0.7803700724054706
27,10,0.7916331456154465
27,11,0.7819790828640386
27,12,0.7996781979082864
27,13,0.7980691874497184
27,14,0.8109412711182623
27,15,0.8197908286403862
27,16,0.6017699115044248
27,17,0.503620273531778
27,18,0.6444086886564763
27,19,0.6363636363636364
27,20,0.5221238938053098
27,21,0.581657280772325
27,22,0.5084473049074819
27,23,0.499597747385358
27,24,0.6540627514078842
27,25,0.66532582461786
27,26,0.5269509251810137
27,27,0.5583266291230893
27,28,0.7916331456154465
27,29,0.8093322606596943
27,30,0.7900241351568785
27,31,0.7932421560740145
28,0,0.6299275945293644
28,1,0.6918744971842317
28,2,0.6878519710378117
28,3,0.6902654867256637
28,4,0.7047465808527755
28,5,0.7988736926790024
28,6,0.7304907481898633
28,7,0.8045052292839904
28,8,0.7369267900241352
28,9,0.7739340305711987
28,10,0.8117457763475463
28,11,0.8133547868061143
28,12,0.6146419951729686
28,13,0.5736122284794851
28,14,0.5985518905872889
28,15,0.5341914722445696
28,16,0.7618664521319388
28,17,0.7610619469026548
28,18,0.66934835076428
28,19,0.7506033789219629
28,20,0.7232502011263073
28,21,0.7353177795655672
28,22,0.7280772325020113
28,23,0.7240547063555913
28,24,0.6781979082864039
28,25,0.6001609010458568
28,26,0.7481898632341111
28,27,0.587288817377313
28,28,0.6878519710378117
28,29,0.7441673370876911
28,30,0.7554304102976669
28,31,0.7803700724054706
29,0,0.7007240547063556
29,1,0.7007240547063556
29,2,0.66532582461786
29,3,0.6902654867256637
29,4,0.6781979082864039
29,5,0.6629123089300081
29,6,0.6991150442477876
29,7,0.6975060337892196
29,8,0.6315366049879324
29,9,0.6186645213193885
29,10,0.6967015285599356
29,11,0.6049879324215608
29,12,0.6556717618664522
29,13,0.6613032984714401
29,14,0.6629123089300081
29,15,0.6806114239742558
29,16,0.7369267900241352
29,17,0.7200321802091714
29,18,0.7095736122284795
29,19,0.7329042638777152
29,20,0.6210780370072405
29,21,0.6733708769107
29,22,0.6468222043443282
29,23,0.6773934030571199
29,24,0.7964601769911505
29,25,0.8181818181818182
29,26,0.7868061142397426
29,27,0.7803700724054706
29,28,0.7288817377312953
29,29,0.7248592115848753
29,30,0.7465808527755431
29,31,0.7047465808527755
30,0,0.7658889782783588
30,1,0.7401448109412712
30,2,0.6596942880128721
30,3,0.5961383748994369
30,4,0.7312952534191473
30,5,0.7160096540627514
30,6,0.7763475462590507
30,7,0.7176186645213194
30,8,0.7152051488334674
30,9,0.7168141592920354
30,10,0.7811745776347546
30,11,0.6387771520514883
30,12,0.6427996781979083
30,13,0.6234915526950925
30,14,0.5921158487530169
30,15,0.585679806918745
30,16,0.674979887369268
30,17,0.7409493161705552
30,18,0.7626709573612228
30,19,0.7650844730490748
30,20,0.7152051488334674
30,21,0.583266291230893
30,22,0.7691069991954947
30,23,0.7385358004827032
30,24,0.7103781174577635
30,25,0.7135961383748994
30,26,0.6130329847144006
30,27,0.7063555913113435
30,28,0.6226870474658085
30,29,0.5921158487530169
30,30,0.6017699115044248
30,31,0.6371681415929203
31,0,0.7707160096540627
31,1,0.7674979887369268
31,2,0.7763475462590507
31,3,0.7739340305711987
31,4,0.7240547063555913
31,5,0.7683024939662108
31,6,0.7312952534191473
31,7,0.6870474658085277
31,8,0.7489943684633951
31,9,0.7707160096540627
31,10,0.7699115044247787
31,11,0.7739340305711987
31,12,0.7739340305711987
31,13,0.6878519710378117
31,14,0.7940466613032985
31,15,0.7811745776347546
31,16,0.6057924376508448
31,17,0.6588897827835881
31,18,0.7739340305711987
31,19,0.7135961383748994
31,20,0.589702333065165
31,21,0.6444086886564763
31,22,0.6379726468222043
31,23,0.7087691069991955
31,24,0.825422365245374
31,25,0.8358809332260659
31,26,0.8222043443282381
31,27,0.8133547868061143
31,28,0.7216411906677394
31,29,0.6999195494770716
31,30,0.7152051488334674
31,31,0.7570394207562349
