layer,head,accuracy
19,7,0.5197103781174578
19,8,0.5728077232502011
19,9,0.5720032180209171
19,10,0.5985518905872889
19,11,0.5647626709573612
19,12,0.5518905872888173
19,13,0.5567176186645213
19,14,0.5454545454545454
19,15,0.5526950925181013
19,16,0.6065969428801288
19,17,0.6057924376508448
19,18,0.584070796460177
19,19,0.6218825422365245
19,20,0.6202735317779565
19,21,0.6009654062751408
19,22,0.6242960579243765
19,23,0.6202735317779565
19,24,0.6098149637972646
19,25,0.6114239742558326
19,26,0.6041834271922768
19,27,0.588897827835881
19,28,0.5752212389380531
19,29,0.5543041029766693
19,30,0.5526950925181013
19,31,0.5494770716009654
20,0,0.6130329847144006
20,1,0.5985518905872889
20,2,0.583266291230893
20,3,0.6065969428801288
20,4,0.5205148833467418
20,5,0.5607401448109413
20,6,0.5502815768302494
20,7,0.5760257441673371
20,8,0.5760257441673371
20,9,0.5905068382944489
20,10,0.586484312148029
20,11,0.5905068382944489
20,12,0.5478680611423974
20,13,0.5623491552695092
20,14,0.5607401448109413
20,15,0.5567176186645213
20,16,0.5655671761866452
20,17,0.5325824617860017
20,18,0.5277554304102977
20,19,0.5671761866452132
20,20,0.6065969428801288
20,21,0.6202735317779565
20,22,0.6074014481094127
20,23,0.6114239742558326
20,24,0.5551086082059533
20,25,0.5575221238938053
20,26,0.5478680611423974
20,27,0.5518905872888173
20,28,0.5615446500402252
20,29,0.5325824617860017
20,30,0.5510860820595334
20,31,0.5478680611423974
21,0,0.5551086082059533
21,1,0.5446500402252614
21,2,0.5382139983909895
21,3,0.5462590506838294
21,4,0.5366049879324215
21,5,0.5156878519710378
21,6,0.5398230088495575
21,7,0.5197103781174578
21,8,0.5478680611423974
21,9,0.5752212389380531
21,10,0.5679806918744972
21,11,0.5623491552695092
21,12,0.6090104585679806
21,13,0.5695897023330652
21,14,0.6041834271922768
21,15,0.5945293644408689
21,16,0.5414320193081255
21,17,0.5583266291230893
21,18,0.5325824617860017
21,19,0.5285599356395817
21,20,0.5494770716009654
21,21,0.5631536604987932
21,22,0.5607401448109413
21,23,0.5518905872888173
21,24,0.6090104585679806
21,25,0.6057924376508448
21,26,0.5937248592115849
21,27,0.589702333065165
21,28,0.5333869670152857
21,29,0.5647626709573612
21,30,0.5599356395816573
21,31,0.5711987127916331
22,0,0.5430410297666934
